lat,lon,n_px,area_km2,early,late,diff,sum_diff,tile
35.0428,119.2828,10,2.5,10.1,55.6,45.5,455.0,34.0_118.0
38.0931,114.5807,16,4.0,7.7,36.1,28.4,454.0,38.0_114.0
25.0712,118.8928,3,0.75,47.4,198.3,150.9,453.0,24.0_118.0
30.4769,112.8833,14,3.5,7.2,39.5,32.3,452.0,30.0_112.0
38.9993,115.9375,23,5.75,6.1,25.7,19.6,451.0,38.0_114.0
32.0576,120.4219,9,2.25,13.1,63.2,50.1,451.0,32.0_120.0
30.6842,113.8862,15,3.75,4.4,34.4,30.0,450.0,30.0_112.0
31.2407,113.9528,19,4.75,2.1,25.8,23.7,450.0,30.0_112.0
37.1084,114.6026,30,7.5,3.8,18.8,14.9,448.0,36.0_114.0
39.8459,116.6036,12,3.0,14.5,51.9,37.4,448.0,38.0_116.0
31.9392,119.9579,5,1.25,24.4,113.9,89.5,447.0,30.0_118.0
24.219,120.6092,5,1.25,21.4,110.8,89.4,447.0,24.0_120.0
28.7034,121.5903,17,4.25,4.2,30.4,26.2,446.0,28.0_120.0
30.2845,107.7361,4,1.0,0.4,112.0,111.6,446.0,30.0_106.0
32.443,121.3082,14,3.5,9.1,40.7,31.6,443.0,32.0_120.0
32.0688,112.2162,15,3.75,9.2,38.7,29.5,442.0,32.0_112.0
29.5148,103.6936,22,5.5,3.3,23.4,20.1,442.0,28.0_102.0
39.5804,109.5407,19,4.75,2.5,25.7,23.2,441.0,38.0_108.0
36.6165,103.7542,13,3.25,4.8,38.6,33.8,440.0,36.0_102.0
35.5162,115.9608,10,2.5,2.2,45.7,43.5,435.0,34.0_114.0
31.2531,121.7434,3,0.75,22.5,167.6,145.0,435.0,30.0_120.0
33.7306,105.7123,16,4.0,5.9,33.0,27.1,434.0,32.0_104.0
37.1997,118.8098,10,2.5,3.5,46.9,43.4,434.0,36.0_118.0
30.3553,114.1042,13,3.25,6.9,40.2,33.3,433.0,30.0_114.0
31.008,117.7875,10,2.5,10.1,53.3,43.2,432.0,30.0_116.0
28.7067,118.6231,19,4.75,6.3,28.9,22.6,430.0,28.0_118.0
35.7305,112.5297,6,1.5,10.3,81.7,71.4,429.0,34.0_112.0
34.4236,104.0484,11,2.75,6.2,45.0,38.9,428.0,34.0_104.0
31.1977,118.1711,15,3.75,6.2,34.7,28.5,428.0,30.0_118.0
29.4354,121.441,25,6.25,3.2,20.3,17.1,427.0,28.0_120.0
29.7056,106.5643,8,2.0,15.7,69.0,53.3,427.0,28.0_106.0
30.3959,103.8697,16,4.0,4.1,30.8,26.6,426.0,30.0_102.0
30.4389,114.52,18,4.5,6.2,29.9,23.7,426.0,30.0_114.0
33.6493,114.7306,14,3.5,7.9,38.3,30.4,425.0,32.0_114.0
39.7819,109.987,18,4.5,6.4,29.9,23.5,423.0,38.0_108.0
34.42,113.8341,15,3.75,9.3,37.4,28.1,421.0,34.0_112.0
29.3637,104.8203,17,4.25,6.7,31.3,24.7,420.0,28.0_104.0
34.547,110.8467,7,1.75,11.0,71.0,60.0,420.0,34.0_110.0
34.3075,120.2273,19,4.75,2.9,24.9,22.1,419.0,34.0_120.0
31.0375,104.4082,18,4.5,6.1,29.3,23.1,417.0,30.0_104.0
34.5282,119.571,6,1.5,19.3,88.8,69.5,417.0,34.0_118.0
38.1219,109.5462,12,3.0,6.8,41.4,34.6,415.0,38.0_108.0
35.6555,107.8338,10,2.5,0.5,42.1,41.5,415.0,34.0_106.0
30.7634,111.4803,11,2.75,1.0,38.6,37.7,414.0,30.0_110.0
25.1233,118.3553,12,3.0,6.6,41.0,34.4,413.0,24.0_118.0
28.9049,118.956,20,5.0,3.5,24.2,20.7,413.0,28.0_118.0
35.5068,116.7765,10,2.5,11.9,53.1,41.2,412.0,34.0_116.0
38.9262,117.7804,7,1.75,18.3,77.0,58.7,411.0,38.0_116.0
26.7275,119.6537,13,3.25,6.6,38.1,31.5,410.0,26.0_118.0
39.1537,118.4448,14,3.5,8.0,37.3,29.3,410.0,38.0_118.0
28.5929,121.5542,20,5.0,5.5,26.0,20.4,409.0,28.0_120.0
33.0203,112.2032,10,2.5,15.9,56.8,40.8,408.0,32.0_112.0
36.5233,102.0486,6,1.5,23.2,90.7,67.5,405.0,36.0_102.0
29.9784,121.851,7,1.75,16.8,74.7,57.9,405.0,28.0_120.0
30.5248,117.0056,4,1.0,34.6,135.5,100.9,404.0,30.0_116.0
35.9941,112.8809,11,2.75,9.3,46.0,36.7,403.0,34.0_112.0
31.4677,118.3527,7,1.75,9.0,66.4,57.4,402.0,30.0_118.0
25.0456,121.2344,8,2.0,13.2,63.4,50.2,401.0,24.0_120.0
24.5952,118.3768,14,3.5,3.8,32.3,28.6,400.0,24.0_118.0
25.0907,119.1443,3,0.75,44.1,177.2,133.0,399.0,24.0_118.0
30.4259,107.8922,4,1.0,0.4,99.9,99.5,398.0,30.0_106.0
25.9002,109.1159,19,4.75,1.9,22.8,20.9,397.0,24.0_108.0
29.7665,107.2725,13,3.25,7.0,37.5,30.5,397.0,28.0_106.0
27.7759,120.7426,4,1.0,2.6,101.5,98.9,396.0,26.0_120.0
33.7435,105.7486,8,2.0,10.2,59.4,49.2,394.0,32.0_104.0
37.5153,121.0841,24,6.0,1.9,18.3,16.4,393.0,36.0_120.0
36.481,112.9583,12,3.0,4.2,36.9,32.7,393.0,36.0_112.0
31.356,118.1961,25,6.25,3.9,19.6,15.7,392.0,30.0_118.0
28.8385,104.6401,15,3.75,4.7,30.9,26.2,392.0,28.0_104.0
28.4669,115.3774,9,2.25,11.6,55.1,43.5,392.0,28.0_114.0
38.2413,119.4714,8,2.0,0.5,49.4,49.0,392.0,38.0_118.0
34.5362,119.6309,5,1.25,20.6,98.7,78.1,390.0,34.0_118.0
30.5778,105.5651,10,2.5,12.0,50.9,38.9,389.0,30.0_104.0
37.1721,118.2238,11,2.75,6.0,41.4,35.3,389.0,36.0_118.0
25.7329,119.4272,17,4.25,6.7,29.6,22.9,389.0,24.0_118.0
28.1824,114.8195,10,2.5,0.4,39.1,38.8,388.0,28.0_114.0
36.5266,107.3498,16,4.0,3.4,27.7,24.3,388.0,36.0_106.0
28.8754,118.8779,14,3.5,7.0,34.7,27.7,387.0,28.0_118.0
37.5993,108.855,21,5.25,3.5,21.9,18.4,387.0,36.0_108.0
39.3844,106.9063,7,1.75,10.5,65.6,55.1,386.0,38.0_106.0
31.3699,118.3026,15,3.75,6.7,32.1,25.4,382.0,30.0_118.0
29.2035,120.0706,21,5.25,3.8,21.9,18.1,381.0,28.0_120.0
29.8861,115.5629,23,5.75,3.0,19.6,16.6,381.0,28.0_114.0
29.3526,104.8658,17,4.25,5.2,27.6,22.4,381.0,28.0_104.0
32.4236,120.5015,12,3.0,6.1,37.9,31.8,381.0,32.0_120.0
31.7018,118.063,25,6.25,3.1,18.3,15.2,380.0,30.0_118.0
31.4831,121.8108,15,3.75,5.6,30.9,25.2,378.0,30.0_120.0
30.6064,103.8759,9,2.25,7.8,49.8,42.0,378.0,30.0_102.0
26.552,106.8029,3,0.75,58.1,184.0,125.9,378.0,26.0_106.0
27.4971,120.662,7,1.75,13.6,67.3,53.7,376.0,26.0_120.0
38.3715,110.3401,4,1.0,0.4,94.0,93.6,375.0,38.0_110.0
29.021,119.5999,10,2.5,4.4,41.9,37.5,375.0,28.0_118.0
25.9099,114.9306,19,4.75,6.2,25.9,19.6,373.0,24.0_114.0
35.3931,108.919,8,2.0,7.5,53.7,46.3,370.0,34.0_108.0
32.9509,117.4476,23,5.75,3.7,19.7,16.0,369.0,32.0_116.0
38.3648,109.5922,9,2.25,4.5,45.6,41.0,369.0,38.0_108.0
33.3851,119.2469,6,1.5,0.9,62.3,61.4,368.0,32.0_118.0
39.9247,106.8003,10,2.5,10.3,47.0,36.8,368.0,38.0_106.0
41.2843,119.4131,10,2.5,6.7,43.4,36.7,367.0,40.0_118.0
24.0546,104.1638,12,3.0,7.2,37.8,30.6,367.0,24.0_104.0
38.7404,117.7113,8,2.0,9.6,55.4,45.8,366.0,38.0_116.0
36.3885,112.1958,9,2.25,4.0,44.7,40.7,366.0,36.0_112.0
38.0112,113.3247,7,1.75,4.3,56.6,52.3,366.0,38.0_112.0
34.6031,119.559,6,1.5,12.2,73.3,61.0,366.0,34.0_118.0
33.1214,119.9644,8,2.0,3.2,48.9,45.7,365.0,32.0_118.0
31.4416,104.2234,13,3.25,2.9,31.0,28.0,364.0,30.0_104.0
30.5722,105.5345,17,4.25,2.4,23.8,21.4,363.0,30.0_104.0
32.428,118.4607,26,6.5,2.6,16.6,14.0,363.0,32.0_118.0
41.8002,109.8765,21,5.25,4.8,22.0,17.2,362.0,40.0_108.0
35.5913,109.2043,14,3.5,4.7,30.5,25.8,361.0,34.0_108.0
38.3334,117.6499,19,4.75,3.8,22.7,18.9,360.0,38.0_116.0
30.0082,104.1938,10,2.5,12.1,48.0,35.9,359.0,30.0_104.0
30.9889,121.2247,6,1.5,16.8,76.7,59.9,359.0,30.0_120.0
29.9057,120.3341,9,2.25,1.7,41.6,39.9,359.0,28.0_120.0
30.2295,121.0205,13,3.25,4.6,32.2,27.6,359.0,30.0_120.0
31.8795,120.6291,17,4.25,6.5,27.6,21.1,359.0,30.0_120.0
30.2794,111.5006,8,2.0,9.6,54.3,44.7,358.0,30.0_110.0
31.6853,121.8351,8,2.0,14.1,58.8,44.7,358.0,30.0_120.0
35.7571,111.7609,12,3.0,1.7,31.5,29.8,358.0,34.0_110.0
39.7108,106.7962,6,1.5,3.9,63.5,59.6,357.0,38.0_106.0
42.3994,107.6002,20,5.0,1.3,19.2,17.8,356.0,42.0_106.0
38.1357,109.5248,10,2.5,7.6,43.1,35.5,355.0,38.0_108.0
28.9611,119.8161,22,5.5,4.0,20.2,16.2,355.0,28.0_118.0
32.1608,112.2512,16,4.0,4.3,26.4,22.1,354.0,32.0_112.0
33.9211,118.3074,9,2.25,11.7,51.1,39.4,354.0,32.0_118.0
24.9305,118.5446,7,1.75,17.7,68.1,50.5,353.0,24.0_118.0
30.4907,114.6908,13,3.25,8.7,35.9,27.2,353.0,30.0_114.0
30.6348,106.0753,10,2.5,6.2,41.5,35.3,353.0,30.0_106.0
39.7187,114.2378,7,1.75,0.6,50.9,50.3,352.0,38.0_114.0
29.2978,120.2066,6,1.5,21.3,79.9,58.6,352.0,28.0_120.0
28.7057,104.5931,6,1.5,10.7,69.2,58.5,351.0,28.0_104.0
30.8942,106.1463,16,4.0,1.9,23.8,21.9,350.0,30.0_106.0
29.7846,122.0974,7,1.75,14.6,64.6,50.0,350.0,28.0_122.0
39.5573,118.0656,4,1.0,27.6,114.8,87.2,349.0,38.0_118.0
31.7198,121.7089,14,3.5,6.1,31.0,24.9,349.0,30.0_120.0
34.4087,117.9565,9,2.25,12.2,50.8,38.6,348.0,34.0_116.0
31.3602,120.381,10,2.5,11.7,46.5,34.8,348.0,30.0_120.0
34.5384,109.029,10,2.5,9.3,44.1,34.8,348.0,34.0_108.0
37.9233,105.8737,17,4.25,3.2,23.6,20.4,348.0,36.0_104.0
25.3533,119.0436,8,2.0,8.5,51.7,43.2,346.0,24.0_118.0
38.7324,110.2113,6,1.5,16.8,74.5,57.7,346.0,38.0_110.0
38.5579,117.8275,6,1.5,1.1,58.8,57.7,346.0,38.0_116.0
26.7958,119.5846,10,2.5,2.7,37.3,34.6,346.0,26.0_118.0
31.9814,120.0275,10,2.5,6.9,41.4,34.5,345.0,30.0_120.0
26.4666,119.7165,16,4.0,6.3,27.8,21.6,345.0,26.0_118.0
29.878,122.0563,2,0.5,69.1,241.6,172.5,345.0,28.0_122.0
30.5706,111.4329,10,2.5,9.7,44.0,34.4,344.0,30.0_110.0
30.836,111.842,10,2.5,3.6,38.0,34.4,344.0,30.0_110.0
35.1405,104.2341,13,3.25,6.7,33.1,26.4,343.0,34.0_104.0
33.6783,113.4379,5,1.25,13.0,81.6,68.7,343.0,32.0_112.0
40.4175,120.5741,11,2.75,0.7,31.9,31.2,343.0,40.0_120.0
40.622,122.34,13,3.25,6.4,32.8,26.4,343.0,40.0_122.0
30.399,112.9256,14,3.5,6.2,30.6,24.4,341.0,30.0_112.0
33.0412,112.2069,8,2.0,17.3,59.8,42.6,341.0,32.0_112.0
40.3531,120.5524,6,1.5,19.0,75.8,56.8,341.0,40.0_120.0
26.3351,116.3246,18,4.5,4.9,23.8,18.9,341.0,26.0_116.0
34.5586,119.6282,5,1.25,21.8,89.7,67.9,340.0,34.0_118.0
36.7483,117.2723,18,4.5,6.0,24.9,18.9,340.0,36.0_116.0
37.576,117.5973,8,2.0,16.8,58.9,42.1,337.0,36.0_116.0
30.3634,106.2871,14,3.5,5.7,29.8,24.1,337.0,30.0_106.0
37.4732,121.3107,6,1.5,9.0,65.2,56.1,337.0,36.0_120.0
38.0725,117.75,13,3.25,5.9,31.8,25.8,336.0,38.0_116.0
27.2816,117.6217,9,2.25,7.0,44.3,37.4,336.0,26.0_116.0
25.8782,112.1919,10,2.5,2.2,35.6,33.5,335.0,24.0_112.0
30.9296,113.6885,8,2.0,9.7,51.3,41.6,333.0,30.0_112.0
29.2164,119.9217,20,5.0,4.3,21.0,16.6,333.0,28.0_118.0
35.6317,112.8756,6,1.5,10.3,65.1,54.8,329.0,34.0_112.0
36.6108,110.2413,4,1.0,0.3,82.6,82.3,329.0,36.0_110.0
31.6553,121.2047,5,1.25,14.6,80.1,65.6,328.0,30.0_120.0
37.7304,112.6379,12,3.0,5.4,32.8,27.3,328.0,36.0_112.0
30.4171,103.9558,19,4.75,3.5,20.7,17.2,327.0,30.0_102.0
30.9919,104.2338,12,3.0,5.3,32.5,27.1,326.0,30.0_104.0
30.151,122.0069,7,1.75,11.2,57.8,46.6,326.0,30.0_122.0
30.8579,121.7659,3,0.75,23.7,132.1,108.3,325.0,30.0_120.0
35.3236,116.5574,11,2.75,9.0,38.6,29.6,325.0,34.0_116.0
30.5436,114.5274,13,3.25,6.8,31.8,25.0,324.0,30.0_114.0
33.6045,114.7159,11,2.75,7.8,37.2,29.4,324.0,32.0_114.0
29.3165,106.5227,18,4.5,2.4,20.4,18.0,323.0,28.0_106.0
40.4354,118.5978,9,2.25,8.0,43.8,35.9,323.0,40.0_118.0
31.0622,120.6235,6,1.5,18.0,71.6,53.6,321.0,30.0_120.0
27.1124,106.9233,14,3.5,3.2,26.1,22.9,321.0,26.0_106.0
38.4958,117.5857,6,1.5,13.4,66.8,53.4,320.0,38.0_116.0
34.9506,114.1587,24,6.0,1.3,14.6,13.3,320.0,34.0_114.0
28.0226,113.0115,19,4.75,4.4,21.2,16.8,319.0,28.0_112.0
37.9554,114.6247,7,1.75,8.6,54.1,45.5,319.0,36.0_114.0
36.6058,114.5953,16,4.0,6.5,26.4,19.9,318.0,36.0_114.0
34.3506,107.4289,11,2.75,8.8,37.6,28.8,317.0,34.0_106.0
27.5521,120.6026,6,1.5,16.0,68.9,52.9,317.0,26.0_120.0
30.2952,104.3578,13,3.25,6.2,30.5,24.3,317.0,30.0_104.0
30.0165,121.8458,15,3.75,3.0,24.0,21.0,316.0,30.0_120.0
35.2606,114.1112,9,2.25,4.6,39.7,35.1,316.0,34.0_114.0
40.6637,121.4635,6,1.5,7.5,60.2,52.7,316.0,40.0_120.0
34.8793,113.6953,10,2.5,7.3,38.9,31.6,316.0,34.0_112.0
26.6887,102.2475,9,2.25,6.2,41.2,35.0,315.0,26.0_102.0
32.0478,112.2437,15,3.75,5.4,26.3,20.9,314.0,32.0_112.0
31.482,121.1973,8,2.0,14.7,53.9,39.2,314.0,30.0_120.0
38.8831,115.3836,13,3.25,5.8,29.9,24.1,313.0,38.0_114.0
30.9443,121.9396,10,2.5,6.1,37.4,31.3,313.0,30.0_120.0
29.175,120.046,7,1.75,12.7,57.3,44.6,312.0,28.0_120.0
37.4184,118.3829,7,1.75,9.6,54.3,44.6,312.0,36.0_118.0
40.3751,109.3105,7,1.75,0.3,44.7,44.4,311.0,40.0_108.0
40.7224,111.4782,9,2.25,9.6,44.1,34.5,311.0,40.0_110.0
30.5377,116.9483,16,4.0,2.5,21.7,19.2,308.0,30.0_116.0
24.3906,102.5234,5,1.25,4.0,65.5,61.5,308.0,24.0_102.0
32.0002,120.9806,4,1.0,18.6,95.3,76.7,307.0,30.0_120.0
35.5427,106.643,10,2.5,7.0,37.7,30.7,307.0,34.0_106.0
34.7399,105.4068,19,4.75,2.1,18.3,16.2,307.0,34.0_104.0
29.3828,104.6295,19,4.75,1.6,17.8,16.1,306.0,28.0_104.0
36.9724,118.5462,4,1.0,32.9,109.5,76.6,306.0,36.0_118.0
27.8725,120.8667,15,3.75,3.8,24.2,20.4,306.0,26.0_120.0
39.4652,106.7064,4,1.0,28.0,104.2,76.2,305.0,38.0_106.0
28.6038,115.987,11,2.75,7.3,34.9,27.6,304.0,28.0_114.0
28.0731,115.4927,9,2.25,6.5,40.1,33.7,303.0,28.0_114.0
29.3899,106.4291,13,3.25,4.4,27.6,23.2,302.0,28.0_106.0
30.8417,111.7619,16,4.0,3.6,22.5,18.9,302.0,30.0_110.0
34.3832,114.017,15,3.75,1.0,21.2,20.1,302.0,34.0_114.0
24.7621,121.0008,4,1.0,19.1,94.5,75.5,302.0,24.0_120.0
36.1145,103.9116,11,2.75,7.2,34.6,27.4,302.0,36.0_102.0
37.0578,108.9769,3,0.75,1.5,101.9,100.4,301.0,36.0_108.0
25.0396,118.9206,7,1.75,2.8,45.8,43.0,301.0,24.0_118.0
37.8973,114.4611,11,2.75,6.5,33.7,27.2,300.0,36.0_114.0
33.4268,120.0762,15,3.75,5.1,25.1,20.0,300.0,32.0_120.0
37.5791,121.0944,12,3.0,4.2,29.2,25.0,299.0,36.0_120.0
31.8448,120.6154,5,1.25,11.4,70.9,59.6,298.0,30.0_120.0
32.7119,112.1015,18,4.5,5.3,21.8,16.5,298.0,32.0_112.0
35.4217,103.3489,8,2.0,11.2,48.3,37.1,297.0,34.0_102.0
35.5682,116.6583,11,2.75,3.1,30.0,26.9,296.0,34.0_116.0
26.793,119.7649,6,1.5,10.4,59.6,49.1,295.0,26.0_118.0
28.7326,104.6268,4,1.0,18.2,91.9,73.7,295.0,28.0_104.0
26.4689,106.4872,10,2.5,8.3,37.8,29.5,295.0,26.0_106.0
34.7906,113.9069,8,2.0,11.6,48.3,36.7,294.0,34.0_112.0
40.7319,111.6457,16,4.0,3.5,21.9,18.4,294.0,40.0_110.0
29.1318,115.7668,13,3.25,5.0,27.7,22.7,294.0,28.0_114.0
31.2201,119.6564,19,4.75,2.0,17.5,15.5,294.0,30.0_118.0
39.3789,116.5279,14,3.5,3.5,24.5,21.0,294.0,38.0_116.0
38.2934,118.1182,9,2.25,4.4,37.0,32.6,293.0,38.0_118.0
24.7136,118.2385,7,1.75,11.4,53.2,41.8,293.0,24.0_118.0
28.5625,121.4376,8,2.0,7.5,44.1,36.6,293.0,28.0_120.0
25.7704,102.9303,5,1.25,2.8,61.4,58.6,293.0,24.0_102.0
28.7625,104.4571,21,5.25,2.3,16.2,13.9,292.0,28.0_104.0
24.9107,118.7631,5,1.25,12.9,71.4,58.5,292.0,24.0_118.0
29.0987,121.1288,10,2.5,3.0,32.2,29.1,291.0,28.0_120.0
42.7348,121.768,16,4.0,5.5,23.7,18.2,291.0,42.0_120.0
38.8117,121.1221,8,2.0,13.0,49.4,36.4,291.0,38.0_120.0
30.3047,107.7754,4,1.0,0.8,73.4,72.6,290.0,30.0_106.0
28.3236,112.8839,7,1.75,13.4,54.7,41.3,289.0,28.0_112.0
30.5063,117.1021,10,2.5,9.4,38.2,28.8,288.0,30.0_116.0
42.2752,119.2275,10,2.5,2.5,31.2,28.8,288.0,42.0_118.0
31.7341,121.0502,4,1.0,22.0,93.8,71.8,287.0,30.0_120.0
36.7309,116.8918,18,4.5,3.1,19.0,15.9,287.0,36.0_116.0
31.9452,117.4137,8,2.0,11.9,47.6,35.7,286.0,30.0_116.0
34.538,109.0061,2,0.5,34.0,177.0,143.1,286.0,34.0_108.0
39.1023,122.0234,15,3.75,4.2,23.3,19.1,286.0,38.0_122.0
38.0568,112.6837,7,1.75,9.1,49.9,40.8,286.0,38.0_112.0
35.5468,116.5896,10,2.5,8.1,36.6,28.5,285.0,34.0_116.0
30.1996,122.0501,10,2.5,3.6,32.1,28.4,284.0,30.0_122.0
24.2647,118.1272,9,2.25,4.7,36.2,31.5,284.0,24.0_118.0
32.1218,115.0893,15,3.75,5.5,24.4,18.9,284.0,32.0_114.0
33.6416,119.131,7,1.75,9.0,49.4,40.4,283.0,32.0_118.0
24.8665,118.449,8,2.0,5.6,40.9,35.3,283.0,24.0_118.0
34.3148,120.1834,13,3.25,0.5,22.2,21.7,283.0,34.0_120.0
30.4379,105.6157,12,3.0,5.6,29.1,23.5,282.0,30.0_104.0
30.0099,109.4904,15,3.75,3.5,22.2,18.7,281.0,30.0_108.0
30.3841,114.8365,17,4.25,4.9,21.5,16.5,281.0,30.0_114.0
37.1467,109.7057,15,3.75,4.1,22.8,18.7,281.0,36.0_108.0
33.8463,119.3019,16,4.0,1.0,18.5,17.6,281.0,32.0_118.0
32.103,119.9603,9,2.25,9.0,40.2,31.2,281.0,32.0_118.0
38.4412,110.2143,2,0.5,0.5,140.4,139.9,280.0,38.0_110.0
30.8711,119.9898,10,2.5,2.8,30.8,27.9,279.0,30.0_118.0
38.981,110.9774,15,3.75,3.0,21.6,18.6,279.0,38.0_110.0
30.4245,105.6497,16,4.0,1.7,19.2,17.5,279.0,30.0_104.0
28.2879,115.7277,10,2.5,3.2,31.1,27.9,279.0,28.0_114.0
37.8805,118.3972,6,1.5,12.0,58.4,46.4,278.0,36.0_118.0
37.1762,119.0776,11,2.75,3.4,28.7,25.3,278.0,36.0_118.0
34.2823,108.5775,12,3.0,5.2,28.4,23.2,278.0,34.0_108.0
30.517,103.8575,17,4.25,3.6,19.9,16.3,278.0,30.0_102.0
33.9069,116.7132,10,2.5,5.1,32.8,27.7,277.0,32.0_116.0
41.7799,109.8613,12,3.0,2.1,25.1,23.1,277.0,40.0_108.0
36.9095,117.7815,4,1.0,26.4,95.6,69.2,277.0,36.0_116.0
29.8081,118.2739,18,4.5,2.0,17.4,15.4,277.0,28.0_118.0
30.2148,121.286,4,1.0,21.8,90.7,68.9,276.0,30.0_120.0
30.6696,121.2288,4,1.0,15.5,84.7,69.1,276.0,30.0_120.0
38.6882,110.239,8,2.0,4.6,39.1,34.5,276.0,38.0_110.0
36.7889,117.0283,14,3.5,4.7,24.4,19.7,276.0,36.0_116.0
30.7154,117.5492,17,4.25,5.0,21.3,16.2,276.0,30.0_116.0
30.3593,120.1616,6,1.5,17.0,62.6,45.6,274.0,30.0_120.0
33.2938,119.2648,6,1.5,0.9,46.5,45.6,274.0,32.0_118.0
36.9577,117.1605,11,2.75,7.1,32.1,24.9,274.0,36.0_116.0
37.647,120.9793,5,1.25,6.9,61.7,54.8,274.0,36.0_120.0
35.5261,116.5504,6,1.5,7.6,53.4,45.7,274.0,34.0_116.0
34.1712,117.1177,15,3.75,3.4,21.6,18.2,273.0,34.0_116.0
37.8034,120.8212,9,2.25,9.1,39.4,30.2,272.0,36.0_120.0
36.3648,111.9683,7,1.75,2.6,41.5,38.9,272.0,36.0_110.0
30.4301,106.6669,7,1.75,11.8,50.6,38.8,271.0,30.0_106.0
35.6699,114.5285,9,2.25,9.0,39.1,30.1,271.0,34.0_114.0
32.1979,119.0829,9,2.25,9.0,39.1,30.1,271.0,32.0_118.0
29.3143,104.8237,9,2.25,7.3,37.2,29.9,269.0,28.0_104.0
30.2356,104.2956,17,4.25,2.2,18.0,15.8,269.0,30.0_104.0
39.4814,116.7689,5,1.25,20.9,74.8,53.9,269.0,38.0_116.0
34.9467,116.4262,10,2.5,1.0,27.7,26.7,267.0,34.0_116.0
36.5002,103.6336,8,2.0,9.0,42.3,33.3,267.0,36.0_102.0
39.7229,116.5261,8,2.0,12.4,45.8,33.4,267.0,38.0_116.0
42.3509,119.3103,13,3.25,1.9,22.5,20.6,267.0,42.0_118.0
40.5859,111.847,8,2.0,0.8,34.2,33.4,267.0,40.0_110.0
39.2736,119.0934,3,0.75,12.7,101.8,89.0,267.0,38.0_118.0
34.6438,119.4499,7,1.75,11.2,49.2,38.1,266.0,34.0_118.0
30.2216,120.5867,15,3.75,4.5,22.3,17.7,266.0,30.0_120.0
26.8596,112.2782,6,1.5,0.3,44.4,44.1,265.0,26.0_112.0
33.0451,112.2338,8,2.0,12.2,45.3,33.1,265.0,32.0_112.0
30.911,112.1989,14,3.5,4.3,23.2,18.9,265.0,30.0_112.0
35.2964,116.6219,14,3.5,2.0,20.9,18.9,264.0,34.0_116.0
39.3035,109.9628,4,1.0,18.7,84.6,65.9,264.0,38.0_108.0
31.0925,106.5945,10,2.5,7.6,34.0,26.4,264.0,30.0_106.0
38.0863,110.2952,6,1.5,0.4,44.4,44.0,264.0,38.0_110.0
32.5784,117.292,11,2.75,4.8,28.9,24.0,264.0,32.0_116.0
29.7784,116.3101,6,1.5,10.4,54.4,44.0,264.0,28.0_116.0
30.7616,108.4679,13,3.25,3.7,24.1,20.3,264.0,30.0_108.0
27.4208,115.85,9,2.25,3.7,33.0,29.2,263.0,26.0_114.0
29.5039,106.3473,9,2.25,7.6,36.8,29.2,263.0,28.0_106.0
40.5943,120.7407,11,2.75,4.6,28.4,23.8,262.0,40.0_120.0
37.3609,105.0894,4,1.0,0.4,65.9,65.5,262.0,36.0_104.0
30.006,119.9655,6,1.5,12.5,56.0,43.5,261.0,30.0_118.0
34.648,119.4838,12,3.0,2.4,24.1,21.7,260.0,34.0_118.0
30.7422,104.3582,13,3.25,4.4,24.4,20.0,260.0,30.0_104.0
32.2641,119.6017,8,2.0,11.7,44.2,32.5,260.0,32.0_118.0
37.6093,111.1485,10,2.5,4.0,29.9,25.9,259.0,36.0_110.0
30.2475,111.6139,9,2.25,6.7,35.5,28.7,259.0,30.0_110.0
25.0226,121.0435,4,1.0,19.7,84.5,64.8,259.0,24.0_120.0
30.6326,120.0486,14,3.5,3.0,21.5,18.5,259.0,30.0_120.0
33.8126,115.7996,8,2.0,13.3,45.7,32.4,259.0,32.0_114.0
29.4376,106.3383,11,2.75,5.3,28.8,23.5,258.0,28.0_106.0
34.1418,108.8143,5,1.25,17.3,68.9,51.6,258.0,34.0_108.0
30.2735,104.3849,14,3.5,4.4,22.8,18.4,258.0,30.0_104.0
30.1962,114.9834,14,3.5,4.2,22.6,18.4,257.0,30.0_114.0
40.3326,113.7591,10,2.5,6.6,32.1,25.6,256.0,40.0_112.0
35.1129,108.3357,8,2.0,10.2,42.2,32.0,256.0,34.0_108.0
35.3352,115.1326,8,2.0,10.1,42.2,32.0,256.0,34.0_114.0
36.6879,108.7628,3,0.75,31.8,117.1,85.3,256.0,36.0_108.0
32.3326,105.57,10,2.5,0.6,26.2,25.6,256.0,32.0_104.0
39.111,118.549,8,2.0,3.7,35.7,32.0,256.0,38.0_118.0
39.2749,112.4893,16,4.0,4.1,20.1,15.9,255.0,38.0_112.0
39.4649,118.2333,12,3.0,3.1,24.3,21.2,255.0,38.0_118.0
38.0757,118.9665,11,2.75,3.6,26.8,23.1,254.0,38.0_118.0
33.0086,113.9513,12,3.0,4.8,26.0,21.2,254.0,32.0_112.0
30.3189,120.8234,6,1.5,11.1,53.5,42.4,254.0,30.0_120.0
34.0473,118.7452,16,4.0,3.1,18.9,15.8,253.0,34.0_118.0
27.1291,104.7346,4,1.0,14.6,77.6,63.0,252.0,26.0_104.0
39.9249,106.7715,6,1.5,13.8,55.8,42.0,252.0,38.0_106.0
30.5669,105.4989,18,4.5,1.5,15.4,13.9,251.0,30.0_104.0
31.3049,120.8409,5,1.25,15.2,65.3,50.0,250.0,30.0_120.0
