PSTATABB,PNAME,ORISPL,LAT,LON,PLPRMFL,PLFUELCT,CAPFAC,NAMEPCAP,PLNGENAN,PLNOXAN,PLNOXRTA,nox_tpy,gen_gwh
SC,Camden South Carolina,10795,34.2338,-80.6558,NG,GAS,0.0,19.0,0.0,0.0,,0.0,0.0
SC,Cherokee County Cogen,55043,35.0727,-81.613,NG,GAS,0.13131,101.2,116411.64,12.284,0.211,12.284,116.41164
SC,City West Diesel Plant,57886,34.7225,-81.646944,DFO,OIL,0.00101,7.2,64.0,1.036,32.375,1.036,0.064
SC,Coit GT,3281,33.980254,-81.04067,NG,GAS,0.00116,39.2,400.0,1.492,7.46,1.492,0.4
SC,Columbia Energy Center (SC),55386,33.8697,-81.0178,NG,GAS,0.42109,668.5,2465905.0,105.448,0.086,105.448,2465.905
SC,Cope Station,7210,33.3644,-81.03,NG,GAS,0.37641,417.3,1375971.0,689.352,1.002,689.352,1375.971
SC,Cross,130,33.371506,-80.113235,BIT,COAL,0.40355,2390.1,8449234.0,3264.559,0.773,3264.559,8449.234
SC,Darlington County,3250,34.4185,-80.1657,NG,GAS,0.00799,316.0,22124.0,14.499,1.311,14.499,22.124
SC,Dorchester Biomass,58707,33.238611,-80.450278,WDS,BIOMASS,0.7727,22.5,152300.0,246.247,3.234,246.247,152.3
SC,Duke Energy CHP at Clemson University,63063,34.6779,-82.8231,NG,GAS,0.92455,13.4,108527.0,199.498,3.676,199.498,108.527
SC,Enoree Phase II Landfill Gas Recovery,56951,34.8008,-82.1847,LFG,BIOMASS,0.0101,3.2,283.0,0.0,0.0,0.0,0.283
SC,Florence Mill,50806,34.1497,-79.5606,BLQ,BIOMASS,0.43314,103.8,393849.764,144.8,0.735,144.8,393.84976400000005
SC,Hagood,3285,32.8265,-79.9634,NG,GAS,0.01502,177.3,23323.0,17.237,1.478,17.237,23.323
SC,Hilton Head Gas Turbine Site,3318,32.208871,-80.698754,DFO,OIL,0.0,117.9,-28.0,3.654,,3.654,-0.028
SC,Honea Path,56132,34.44128,-82.3652,DFO,OIL,0.0026,2.9,66.0,1.062,32.182,1.062,0.066
SC,Horry Land Fill Gas Site,7958,33.8125,-78.967222,LFG,BIOMASS,0.31083,3.1,8441.0,0.0,0.0,0.0,8.441
SC,International Paper Georgetown Mill,54087,33.360185,-79.302573,BLQ,BIOMASS,0.55957,95.6,468612.0,161.701,0.69,161.701,468.612
SC,Jasper County Generating Facility,55927,32.3594,-81.1242,NG,GAS,0.56836,1068.2,5318402.0,159.391,0.06,159.391,5318.402
SC,John S. Rainey Generating Station,7834,34.347734,-82.774478,NG,GAS,0.57896,1102.0,5588957.999,531.763,0.19,531.763,5588.957999
SC,Kapstone,7737,32.9,-79.9667,WDS,BIOMASS,0.17627,99.2,153176.0,112.878,1.474,112.878,153.176
SC,Lee County Landfill,56120,34.181042,-80.267777,LFG,BIOMASS,0.23085,11.2,22649.001,0.0,0.0,0.0,22.649001000000002
SC,MCRD Parris Island PV Hybrid,61956,32.329402,-80.694722,NG,GAS,0.21176,17.0,31536.0,44.821,2.843,44.821,31.536
SC,Marlboro Mill,57470,34.605,-79.785,BLQ,BIOMASS,0.0,51.4,0.0,0.0,,0.0,0.0
SC,McMeekin,3287,34.0556,-81.2172,NG,GAS,0.28347,293.6,729071.0,244.453,0.671,244.453,729.071
SC,Mill Creek Combustion Turbine Station,7981,35.1597,-81.4306,NG,GAS,0.0055,799.2,38496.0,9.715,0.505,9.715,38.496
SC,Myrtle Beach Gas Turbine Site,3320,33.708283,-78.924146,DFO,OIL,0.0,111.5,-706.0,1.168,,1.168,-0.706
SC,North Road Peak,7479,33.5452,-80.9109,DFO,OIL,0.0,14.0,-271.0,8.984,,8.984,-0.271
SC,Pacolet Diesel Generation Facility,57030,34.8986,-81.7397,DFO,OIL,0.0,5.4,-90.0,0.57,,0.57,-0.09
SC,Parr GT,3291,34.2642,-81.3308,NG,GAS,0.00027,83.8,199.0,0.154,1.548,0.154,0.199
SC,Richland County Landfill,56122,34.102996,-80.790494,LFG,BIOMASS,0.15456,8.9,12050.0,0.0,0.0,0.0,12.05
SC,Rowesville Rd Plant,7480,33.436637,-80.847389,NG,GAS,0.00916,9.6,770.0,0.678,1.761,0.678,0.77
SC,Savannah River Site Biomass Cogen,57138,33.283333,-81.666666,WDS,BIOMASS,0.30031,20.8,54718.0,21.725,0.794,21.725,54.718
SC,Sediver,7957,34.965278,-81.1872,DFO,OIL,0.00248,2.9,63.0,1.025,32.54,1.025,0.063
SC,Seneca City of,56545,34.6875,-82.9525,DFO,OIL,0.01146,10.0,1004.0,14.69,29.263,14.69,1.004
SC,Sonoco Products Co,57919,34.385278,-80.067778,WDS,BIOMASS,0.16273,40.5,57732.0,22.253,0.771,22.253,57.732
SC,Spartanburg Water System,54675,35.1103,-81.9675,WAT,HYDRO,0.07199,3.0,1892.0,1.5,1.586,1.5,1.892
SC,Substation 20 Plant,59728,33.440183,-80.8417,NG,GAS,0.00696,2.0,122.0,0.366,6.0,0.366,0.122
SC,Sylvamo Corporation Eastover Facility,52151,33.8872,-80.6397,BLQ,BIOMASS,0.54963,109.6,527694.0,208.53,0.79,208.53,527.694
SC,Thermal Kem,56129,34.8894,-81.0725,DFO,OIL,0.00217,2.9,55.0,0.885,32.182,0.885,0.055
SC,Union Renewable Energy Facility,60241,34.61577,-81.818661,LFG,BIOMASS,0.75417,3.2,21141.0,0.0,0.0,0.0,21.141
SC,Urquhart,3295,33.435,-81.9111,NG,GAS,0.27065,758.9,1799264.0,224.601,0.25,224.601,1799.264
SC,Valenite,56131,34.65724,-83.03832,DFO,OIL,0.00118,2.9,30.0,0.485,32.333,0.485,0.03
SC,W S Lee,3264,34.6022,-82.435,NG,GAS,0.71279,954.7,5961177.0,205.985,0.069,205.985,5961.177
SC,Wateree,3297,33.8264,-80.6228,BIT,COAL,0.25795,771.8,1744006.0,918.148,1.053,918.148,1744.006
SC,Webb Forging,7814,34.5567,-81.4919,DFO,OIL,0.00163,5.8,83.0,1.332,32.096,1.332,0.083
SC,Wellford Renewable Energy Plant,57885,35.001194,-82.130278,LFG,BIOMASS,0.00564,1.6,79.0,0.0,0.0,0.0,0.079
SC,Williams,3298,33.0158,-79.9297,BIT,COAL,0.34505,659.7,1994060.0,2568.652,2.576,2568.652,1994.06
SC,Winyah,6249,33.33184,-79.357236,BIT,COAL,0.23979,1260.0,2646676.0,1512.367,1.143,1512.367,2646.676
SD,Aberdeen Generating Station,3338,45.429884,-98.49396,NG,GAS,0.04068,111.0,39552.0,34.306,1.735,34.306,39.552
SD,Angus Anson,7237,43.60347,-96.6356,NG,GAS,0.06536,405.7,232282.996,70.453,0.607,70.453,232.28299600000003
SD,Astoria Station,61144,44.574965,-96.55942,NG,GAS,0.1332,349.0,407230.0,50.955,0.25,50.955,407.23
SD,Ben French,3325,44.087235,-103.260959,NG,GAS,0.00322,110.0,3103.0,11.697,7.539,11.697,3.103
SD,Big Stone,6098,45.303652,-96.510067,SUB,COAL,0.39654,451.0,1566639.0,659.595,0.842,659.595,1566.639
SD,Bob Glanzer Generating Station,65295,44.369507,-98.17223,NG,GAS,0.15946,69.0,96385.998,1103.064,22.888,1103.064,96.385998
SD,Clark (SD),3341,44.876484,-97.732102,DFO,OIL,0.0,2.7,-116.0,0.186,,0.186,-0.116
SD,Deer Creek Station,56610,44.39624,-96.53332,NG,GAS,0.37376,324.0,1060819.0,45.945,0.087,45.945,1060.819
SD,Faulkton,3342,45.036685,-99.120186,DFO,OIL,0.0,2.7,-139.0,0.373,,0.373,-0.139
SD,Ft. Pierre,56148,44.368056,-100.380833,DFO,OIL,0.00101,6.0,52.92,0.849,32.086,0.849,0.05292
SD,Groton Generating Station,56238,45.3735,-98.098689,NG,GAS,0.1065,216.4,201897.0,77.93,0.772,77.93,201.897
SD,Lake Preston,3352,44.364871,-97.381063,DFO,OIL,0.00036,24.1,76.0,0.651,17.132,0.651,0.076
SD,Lange,55478,44.1203,-103.26,NG,GAS,0.10893,40.0,38170.0,12.122,0.635,12.122,38.17
SD,POET Bioprocessing- Mitchell,65367,43.80237,-98.10182,NG,GAS,0.51427,3.9,17569.61,8.895,1.013,8.895,17.56961
SD,POET Biorefining - Chancellor,63853,43.3705,-96.9598,NG,GAS,0.49387,5.4,23362.0,0.0,0.0,0.0,23.362
SD,POET Biorefining - Hudson,63918,43.096898,-96.476983,NG,GAS,0.55537,3.6,17514.0,8.823,1.008,8.823,17.514
SD,Spirit Mound,6092,42.897663,-96.990494,DFO,OIL,0.00747,135.0,8839.0,54.708,12.379,54.708,8.839
SD,Valley Queen Cheese,56274,45.221111,-96.637222,DFO,OIL,0.00043,4.5,17.001,0.261,30.704,0.261,0.017001000000000002
SD,Watertown Power Plant,7247,44.901667,-97.108333,DFO,OIL,0.00885,67.5,5231.0,32.755,12.523,32.755,5.231
TN,Allen,3393,35.074087,-90.14868,NG,GAS,0.3398,1791.7,5333302.0,235.762,0.088,235.762,5333.302
TN,Bi-County Gas Producers,58559,36.540556,-87.544444,LFG,BIOMASS,0.42698,3.0,11221.0,0.0,0.0,0.0,11.221
TN,Brownsville Combustion Turbine Plant,55081,35.5438,-89.198,NG,GAS,0.00524,460.0,21104.0,66.974,6.347,66.974,21.104
TN,Bull Run,3396,36.0211,-84.1567,BIT,COAL,0.09076,950.0,755288.0,446.954,1.184,446.954,755.288
TN,Cumberland,3399,36.3903,-87.6539,BIT,COAL,0.37845,2600.0,8619518.0,3504.629,0.813,3504.629,8619.518
TN,"Domtar Paper Co., LLC - Kingsport Mill",10252,36.5489,-82.5667,NG,GAS,0.29136,50.0,127615.11,37.781,0.592,37.781,127.61511
TN,Eastman Chemical Company,50481,36.5219,-82.5431,PRG,OTHF,0.55286,194.3,940999.0,729.176,1.55,729.176,940.999
TN,Gallatin,3403,36.3156,-86.4006,SUB,COAL,0.22316,1918.4,3750321.0,1236.634,0.659,1236.634,3750.321
TN,Gleason Combustion Turbine Plant,55251,36.2454,-88.612,NG,GAS,0.00762,567.8,37925.001,129.867,6.849,129.867,37.925000999999995
TN,John Sevier,3405,36.3767,-82.9639,NG,GAS,0.49017,996.9,4280543.0,159.337,0.074,159.337,4280.543
TN,Johnsonville,3406,36.0278,-87.9861,NG,GAS,0.04724,1426.0,590120.996,108.498,0.368,108.498,590.120996
TN,Kingston,3407,35.8992,-84.5194,SUB,COAL,0.16197,1700.0,2412079.0,1344.078,1.114,1344.078,2412.079
TN,Lagoon Creek,7845,35.6578,-89.3964,NG,GAS,0.24006,1625.2,3417626.004,133.093,0.078,133.093,3417.626004
TN,MTSU Power Co-Gen Plant,58179,35.851389,-86.365,NG,GAS,0.84525,5.0,37022.0,37.618,2.032,37.618,37.022
TN,McMinnville,55928,35.705,-85.7439,DFO,OIL,0.00068,24.0,143.004,2.376,33.23,2.376,0.143004
TN,Mountain Home Energy Center,59809,36.309609,-82.377504,DFO,OIL,3e-05,6.8,1.999,0.01,10.005,0.01,0.001999
TN,Opryland USA,55037,36.211389,-86.694444,NG,GAS,0.78026,4.5,30758.0,24.575,1.598,24.575,30.758
TN,Packaging Corp of America,50296,35.0471,-88.2661,BLQ,BIOMASS,0.65427,72.5,415524.69,190.805,0.918,190.805,415.52469
TN,Powell Valley,7883,36.5748,-83.0321,DFO,OIL,0.00034,22.0,66.0,1.32,40.0,1.32,0.066
TN,Primient Loudon Plant,63632,35.735092,-84.319301,NG,GAS,0.74822,61.4,402441.0,729.978,3.628,729.978,402.441
TN,Resolute Forest Products - Calhoun Ops,50956,35.2964,-84.7569,BLQ,BIOMASS,0.0,63.2,0.0,0.0,,0.0,0.0
TN,University of Tennessee Steam Plant,55036,35.949209,-83.926065,NG,GAS,0.78116,5.0,34215.0,30.017,1.755,30.017,34.215
TN,Vanderbilt University Power Plant,52048,36.145896,-86.803833,NG,GAS,0.57562,18.7,94293.999,76.066,1.613,76.066,94.293999
TN,West Camden,57409,36.057892,-88.141965,LFG,BIOMASS,0.92689,4.8,38973.999,0.0,0.0,0.0,38.973999000000006
TX,Air Liquide Bayport Complex,10298,29.6225,-95.0458,NG,GAS,0.80604,318.4,2248185.0,108.734,0.097,108.734,2248.185
TX,Air Products Port Arthur,55309,29.866497,-93.96515,OG,OFSL,0.80669,169.1,1194968.0,491.85,0.823,491.85,1194.968
TX,Ameresco Dallas LLC,58946,32.648611,-96.644444,LFG,BIOMASS,0.75459,4.2,27762.999,0.0,0.0,0.0,27.762999
TX,Antelope Elk Energy Center,57865,33.865,-101.843333,NG,GAS,0.17453,167.4,255931.002,116.916,0.914,116.916,255.931002
TX,Ascend Performance Materials Texas Inc.,10418,29.2558,-95.2103,NG,GAS,0.42256,52.1,192856.37,45.247,0.469,45.247,192.85637
TX,Austin Gas Recovery,56524,30.3344,-97.6217,LFG,BIOMASS,0.9013,4.8,37898.001,0.0,0.0,0.0,37.898000999999994
TX,BASF Freeport Works,55311,29.002,-95.394,NG,GAS,0.72484,92.7,588606.0,497.07,1.689,497.07,588.606
TX,BUC00040,66561,29.787919,-95.799137,NG,GAS,0.01734,1.6,243.0,4.672,38.453,4.672,0.243
TX,Bacliff Generating Station,60264,29.49233,-94.98483,NG,GAS,0.06733,427.2,251980.998,120.592,0.957,120.592,251.980998
TX,Bakke,65535,32.295946,-102.54,DFO,OIL,0.01112,9.0,877.005,13.32,30.376,13.32,0.877005
TX,Barney M. Davis,4939,27.6064,-97.3117,NG,GAS,0.16252,1082.2,1540696.0,234.479,0.304,234.479,1540.696
TX,Bastrop Clean Energy Center,55168,30.1458,-97.55,NG,GAS,0.55761,618.7,3022115.0,284.507,0.188,284.507,3022.115
TX,Baytown Energy Center,55327,29.7731,-94.9019,NG,GAS,0.61811,932.9,5051327.0,156.605,0.062,156.605,5051.327
TX,Blackhawk Station,55064,35.6957,-101.36,NG,GAS,0.6333,243.9,1353096.04,151.593,0.224,151.593,1353.0960400000001
TX,Borger Plant,50067,35.6647,-101.4354,BFG,OFSL,0.17359,30.0,45620.0,21.963,0.963,21.963,45.62
TX,Bosque County Power Plant,55172,31.8594,-97.3586,NG,GAS,0.68816,807.0,4864815.0,301.194,0.124,301.194,4864.815
TX,Braes Bayou Plant,64383,29.480277,-95.620277,NG,GAS,0.06883,484.0,291809.0,18.903,0.13,18.903,291.809
TX,Brandon Station,7131,33.585257,-101.886093,NG,GAS,0.11815,21.0,21734.0,34.243,3.151,34.243,21.734
TX,"Brazos Valley Energy, LP",55357,29.4731,-95.6244,NG,GAS,0.55849,675.6,3305314.0,143.568,0.087,143.568,3305.314
TX,Bridgeport Gas Processing Plant,55053,33.195763,-97.802547,NG,GAS,0.5446,10.4,49615.436,707.291,28.511,707.291,49.615436
TX,Brotman Power Station,65373,29.364128,-95.435068,NG,GAS,0.07519,363.0,239098.002,15.445,0.129,15.445,239.098002
TX,Bryan (TX),3561,30.64741,-96.372316,NG,GAS,0.0202,22.0,3892.0,10.115,5.198,10.115,3.892
TX,C. R. Wing Cogeneration Plant,52176,32.273178,-101.422386,NG,GAS,0.04941,230.0,99556.0,49.767,1.0,49.767,99.556
TX,CFB Power Plant,56708,28.650278,-96.539722,NG,GAS,0.34244,310.0,929928.0,334.718,0.72,334.718,929.928
TX,"CG PS Victoria WWTP, LLC",66992,28.79346,-97.01223,DFO,OIL,0.00746,1.3,85.0,1.438,33.838,1.438,0.085
TX,Calpine Hidalgo Energy Center,7762,26.34172,-98.175759,NG,GAS,0.57798,551.3,2791281.0,325.511,0.233,325.511,2791.281
TX,Carbon Capture Plant,58378,29.475278,-95.634167,NG,GAS,0.15143,82.2,109043.0,4.972,0.091,4.972,109.043
TX,Cedar Bayou,3460,29.75,-94.9256,NG,GAS,0.21938,1530.0,2940340.0,1107.754,0.753,1107.754,2940.34
TX,Cedar Bayou 4,56806,29.751645,-94.92312,NG,GAS,0.40603,535.5,1904676.0,68.604,0.072,68.604,1904.676
TX,Central Utility Plant - Texas A&M,58151,30.617778,-96.343333,NG,GAS,0.32352,45.1,127816.22,77.235,1.209,77.235,127.81622
TX,"Chamon Power, LLC",60460,29.883214,-95.111345,NG,GAS,0.10974,121.0,116316.0,7.976,0.137,7.976,116.316
TX,Channel Energy Center,55299,29.7189,-95.2319,OG,OFSL,0.48409,923.8,3917523.0,95.662,0.049,95.662,3917.523
TX,Channelview Cogeneration Facility,55187,29.836952,-95.121744,NG,GAS,0.6169,918.3,4962494.0,152.342,0.061,152.342,4962.494
TX,Citrus City,65536,26.320997,-98.351744,DFO,OIL,0.00818,9.0,645.0,9.795,30.372,9.795,0.645
TX,Clara,65537,29.845265,-95.553945,DFO,OIL,0.00897,9.0,706.995,10.74,30.382,10.74,0.706995
TX,Coleto Creek,6178,28.7128,-97.214167,SUB,COAL,0.48791,622.4,2660191.0,2121.568,1.595,2121.568,2660.191
TX,Colorado Bend Energy Center,56350,29.2878,-96.0683,NG,GAS,0.4217,654.1,2416287.0,163.997,0.136,163.997,2416.287
TX,Colorado Bend II,60122,29.289415,-96.065399,NG,GAS,0.72789,1230.3,7844808.0,109.547,0.028,109.547,7844.808
TX,Copper Station,9,31.7569,-106.375,NG,GAS,0.06395,86.9,48678.001,99.688,4.096,99.688,48.678000999999995
TX,Corpus Christi,50475,27.811083,-97.595813,NG,GAS,0.20299,41.0,72907.0,92.896,2.548,92.896,72.907
TX,Corpus Christi Energy Center,55206,27.8139,-97.4283,NG,GAS,0.49026,593.3,2548040.0,265.918,0.209,265.918,2548.04
TX,Corpus Refinery,50026,27.8322,-97.5281,NG,GAS,0.66269,47.0,272842.0,226.14,1.658,226.14,272.842
TX,Cottonwood Energy Project,55358,30.2588,-93.7353,NG,GAS,0.46956,1433.6,5896855.6,244.932,0.083,244.932,5896.8556
TX,Covel Gardens Gas Recovery,56864,29.3467,-98.6536,LFG,BIOMASS,0.24498,9.6,20602.002,0.0,0.0,0.0,20.602002
TX,Cutten,65538,29.956811,-95.527643,DFO,OIL,0.00975,9.0,769.005,11.685,30.39,11.685,0.769005
TX,Decker Creek,3548,30.3033,-97.6128,NG,GAS,0.0,206.0,0.0,468.579,,468.579,0.0
TX,Decordova,8063,32.403056,-97.700556,NG,GAS,0.0174,626.7,95498.996,236.649,4.956,236.649,95.498996
TX,Deer Park Energy Center,55464,29.713414,-95.134508,NG,GAS,0.66688,1176.0,6870029.0,166.265,0.048,166.265,6870.029
TX,Denton Energy Center,61643,33.214869,-97.209692,NG,GAS,0.15669,225.6,309654.0,3682.176,23.783,3682.176,309.654
TX,E. Porte Ct.,65539,26.19208,-97.664239,DFO,OIL,0.0076,9.0,598.995,9.09,30.351,9.09,0.598995
TX,EG178 Facility,56233,32.747058,-100.954661,NG,GAS,0.50954,153.9,686947.0,966.142,2.813,966.142,686.947
TX,Eastman Cogeneration Facility,55176,32.4481,-94.6903,NG,GAS,0.62595,467.7,2564559.74,225.374,0.176,225.374,2564.55974
TX,Ector County Energy Center,58471,32.069167,-102.585556,NG,GAS,0.13542,358.8,425626.0,82.13,0.386,82.13,425.626
TX,Elk Station,58835,33.865,-101.843333,NG,GAS,0.17796,599.4,934428.0,1586.853,3.396,1586.853,934.428
TX,Engineered Carbons Borger Cogen,10072,35.66704,-101.432004,PRG,OTHF,0.231,20.0,40472.0,806.21,39.84,806.21,40.472
TX,"Ennis Power Company, LLC",55223,32.32,-96.675,NG,GAS,0.39331,418.0,1440180.0,154.752,0.215,154.752,1440.18
TX,Enterprise Products Operating,10261,29.8247,-94.9197,NG,GAS,0.81138,20.7,147129.0,338.133,4.596,338.133,147.129
TX,ExxonMobil Baytown Refinery,10436,29.753517,-94.997277,NG,GAS,0.64916,209.3,1190206.002,1008.551,1.695,1008.551,1190.2060020000001
TX,ExxonMobil Baytown Turbine,10692,29.759124,-95.009648,NG,GAS,0.78661,381.8,2630866.0,2259.363,1.718,2259.363,2630.866
TX,ExxonMobil Beaumont Refinery,50625,30.0636,-94.0753,NG,GAS,0.71644,677.8,4253880.999,110.787,0.052,110.787,4253.880999
TX,FTBLID2,66595,29.575316,-95.636882,NG,GAS,0.01872,11.2,1836.996,29.904,32.558,29.904,1.836996
TX,Farmers Branch Renewable Energy Facility,57165,33.031111,-96.957222,LFG,BIOMASS,0.85977,3.2,24101.0,0.0,0.0,0.0,24.101
TX,Formosa Utility Venture Ltd,10554,28.6917,-96.5417,NG,GAS,0.54913,933.4,4489976.74,3727.858,1.661,3727.858,4489.97674
TX,Forney Power Plant,55480,32.7563,-96.4916,NG,GAS,0.62816,1894.2,10423121.0,1269.823,0.244,1269.823,10423.121
TX,Frankel,65540,32.381434,-102.78282,DFO,OIL,0.00818,9.0,645.0,9.81,30.419,9.81,0.645
TX,Freeport Energy,52120,28.991289,-95.407481,NG,GAS,0.3837,678.1,2279234.37,2127.457,1.867,2127.457,2279.23437
TX,Freeport Energy Center,56152,28.988761,-95.395417,NG,GAS,0.54588,260.0,1243285.51,1114.682,1.793,1114.682,1243.28551
TX,Freeport LP Pretreatment Facility,59145,28.979167,-95.306944,NG,GAS,0.785,87.0,598265.5,959.689,3.208,959.689,598.2655
TX,Freestone Power Generation,55226,31.8907,-96.1131,NG,GAS,0.83298,1036.0,7559621.0,790.912,0.209,790.912,7559.621
TX,GCWA,65541,29.380114,-94.953418,DFO,OIL,0.00687,7.2,432.996,6.588,30.43,6.588,0.432996
TX,Goldsmith,65542,31.975269,-102.63501,DFO,OIL,0.0085,9.0,670.005,10.17,30.358,10.17,0.670005
TX,Goodyear Beaumont Chemical Plant,54321,29.9728,-94.2142,NG,GAS,0.84985,34.8,259076.0,82.601,0.638,82.601,259.076
TX,Graham,3490,33.1344,-98.6117,NG,GAS,0.20685,634.7,1150102.0,2356.014,4.097,2356.014,1150.102
TX,Greens Bayou,3464,29.822201,-95.219429,NG,GAS,0.02439,432.0,92289.996,133.636,2.896,133.636,92.289996
TX,Gregory Power Facility,55086,27.88929,-97.258417,NG,GAS,0.12699,432.0,480584.0,65.44,0.272,65.44,480.584
TX,Guadalupe Generating Station,55153,29.6244,-98.1419,NG,GAS,0.73843,1088.2,7039183.0,892.932,0.254,892.932,7039.183
TX,H W Pirkey Power Plant,7902,32.4607,-94.4852,LIG,COAL,0.13802,721.0,871741.0,822.329,1.887,822.329,871.741
TX,HEB00020,65261,29.992502,-95.744444,NG,GAS,0.03044,1.2,320.001,5.316,33.225,5.316,0.320001
TX,HEB00028,65262,29.466105,-95.09527,NG,GAS,0.03215,1.2,338.001,5.52,32.663,5.52,0.338001
TX,HEB00038,65263,26.202647,-98.164666,NG,GAS,0.02293,1.2,240.999,4.203,34.88,4.203,0.240999
TX,HEB00048,66593,30.106498,-94.170414,NG,GAS,0.01227,1.2,129.0,5.169,80.14,5.169,0.129
TX,HEB00054,65264,29.601653,-95.250237,NG,GAS,0.02093,1.2,219.999,3.678,33.437,3.678,0.219999
TX,HEB00057,65265,27.665051,-97.28064,NG,GAS,0.02997,1.2,315.0,5.178,32.876,5.178,0.315
TX,HEB00063,66549,29.55952,-95.39038,NG,GAS,0.03061,1.6,429.0,7.132,33.249,7.132,0.429
TX,HEB00069,66550,27.694932,-97.262513,NG,GAS,0.02904,1.6,407.0,6.624,32.55,6.624,0.407
TX,HEB00070,65266,32.433318,-99.758324,NG,GAS,0.03662,1.2,384.999,6.264,32.54,6.264,0.38499900000000004
TX,HEB00092,66563,28.851871,-96.996805,NG,GAS,0.03375,1.6,473.0,7.72,32.643,7.72,0.473
TX,HEB00095,66564,27.607476,-99.473866,NG,GAS,0.03082,1.6,432.0,7.052,32.648,7.052,0.432
TX,HEB00099,65267,29.995329,-95.576602,NG,GAS,0.03282,1.2,345.0,5.706,33.078,5.706,0.345
TX,HEB00109,65268,29.786159,-95.539403,NG,GAS,0.03291,1.2,345.999,5.82,33.642,5.82,0.345999
TX,HEB00110,65269,29.53658,-95.53628,NG,GAS,0.02321,1.2,243.999,4.08,33.443,4.08,0.243999
TX,HEB00182,65274,31.07212,-97.370901,NG,GAS,0.02835,1.2,297.999,4.863,32.638,4.863,0.297999
TX,HEB00292,65026,28.982463,-95.958458,NG,GAS,0.02759,1.2,290.001,4.749,32.752,4.749,0.29000099999999995
TX,HEB00591,66562,30.518818,-97.65854,NG,GAS,0.03032,1.6,425.0,6.944,32.678,6.944,0.425
TX,HEB00767,67434,30.221151,-95.681969,NG,GAS,0.01693,1.2,177.999,3.561,40.011,3.561,0.177999
TX,HEB00769,67319,29.553909,-95.150678,NG,GAS,0.02749,1.2,288.999,4.917,34.028,4.917,0.288999
TX,HEB00776,67312,29.803572,-95.760533,NG,GAS,0.00913,1.2,96.0,1.932,40.25,1.932,0.096
TX,HEB00789,67313,33.155153,-96.846331,NG,GAS,0.01684,1.2,177.0,3.543,40.034,3.543,0.177
TX,HEB00794,67433,33.175806,-96.728417,NG,GAS,0.00314,1.2,33.0,0.597,36.182,0.597,0.033
TX,HEBCCBakery,66565,27.786287,-97.46234,NG,GAS,0.03696,3.2,1036.0,17.696,34.162,17.696,1.036
TX,HEBHoustonDistributionCenter,66567,29.8397,-95.53685,NG,GAS,0.06021,12.8,6751.008,124.704,36.944,124.704,6.751008
TX,HEBSnackPlant,66566,29.844469,-95.540618,NG,GAS,0.04602,1.6,645.0,11.276,34.964,11.276,0.645
TX,HEB_CPS00085,66612,29.433657,-98.703454,NG,GAS,0.03011,1.6,422.0,7.088,33.592,7.088,0.422
TX,HEB_CPSSADC,66613,29.417338,-98.360879,NG,GAS,0.02123,6.4,1190.0,19.712,33.129,19.712,1.19
TX,HO Clarke Generating,63335,29.64536,-95.45169,NG,GAS,0.09779,484.0,414601.0,27.731,0.134,27.731,414.601
TX,Hal C Weaver Power Plant,50118,30.2867,-97.7356,NG,GAS,0.26526,152.5,354363.31,228.937,1.292,228.937,354.36331
TX,Handley Generating Station,3491,32.7283,-97.2192,NG,GAS,0.1319,1314.8,1519154.0,153.778,0.202,153.778,1519.154
TX,Hardin County Peaking Facility,56604,30.3038,-94.2526,NG,GAS,0.08451,173.0,128073.0,23.458,0.366,23.458,128.073
TX,Harrington Station,6193,35.29816,-101.747187,SUB,COAL,0.33943,1080.0,3211292.0,2317.208,1.443,2317.208,3211.292
TX,Harrison County Power Project,55664,32.3958,-94.4367,NG,GAS,0.65013,570.0,3246242.0,166.807,0.103,166.807,3246.242
TX,Hays Energy Facility,55144,29.7806,-97.9894,NG,GAS,0.54154,989.0,4691736.0,227.235,0.097,227.235,4691.736
TX,Houston Chemical Complex Battleground,50043,29.7314,-95.0839,NG,GAS,0.51839,380.7,1728780.0,1411.721,1.633,1411.721,1728.78
TX,Ingleside Cogeneration,55313,27.882778,-97.242778,NG,GAS,0.60427,517.0,2736677.0,2348.69,1.716,2348.69,2736.677
TX,International Paper - Orange,10425,30.2178,-93.7422,BLQ,BIOMASS,0.56737,48.0,238567.0,75.697,0.635,75.697,238.567
TX,International Paper Texarkana Mill,54097,33.2553,-94.0696,BLQ,BIOMASS,0.66419,65.0,378190.002,178.942,0.946,178.942,378.190002
TX,J K Spruce,7097,29.309722,-98.3203,SUB,COAL,0.38943,1488.5,5077894.0,2416.747,0.952,2416.747,5077.894
TX,J Robert Massengale Generating Station,3604,33.6039,-101.8408,NG,GAS,0.04795,84.0,35283.0,6.159,0.349,6.159,35.283
TX,JCO Oxides Olefins Plant,54637,29.963502,-93.929737,NG,GAS,0.82177,73.8,531264.0,431.623,1.625,431.623,531.264
TX,Jack County Generation Facility,55230,33.101,-97.9574,NG,GAS,0.55759,1280.0,6252133.0,254.092,0.081,254.092,6252.133
TX,Jameson Gas Processing Plant,55052,32.05,-100.6917,NG,GAS,0.81494,1.8,12850.0,136.7,21.276,136.7,12.85
TX,Johnson County Generation Facility,54817,32.3994,-97.4078,NG,GAS,0.44661,282.6,1105626.37,133.359,0.241,133.359,1105.6263700000002
